Date,Opponent,Innings,Over,Ball,Bowler,Event,Runs,Where
9/16/24,Canada,1,1,1,Karan KC,.,0,Away
9/16/24,Canada,1,1,2,Karan KC,1,1,Away
9/16/24,Canada,1,1,3,Karan KC,.,0,Away
9/16/24,Canada,1,1,4,Karan KC,.,0,Away
9/16/24,Canada,1,1,5,Karan KC,.,0,Away
9/16/24,Canada,1,1,6,Karan KC,.,0,Away
9/16/24,Canada,1,2,1,Sompal Kami,.,0,Away
9/16/24,Canada,1,2,2,Sompal Kami,1w,1,Away
9/16/24,Canada,1,2,2,Sompal Kami,4,4,Away
9/16/24,Canada,1,2,3,Sompal Kami,.,0,Away
9/16/24,Canada,1,2,4,Sompal Kami,.,0,Away
9/16/24,Canada,1,2,5,Sompal Kami,.,0,Away
9/16/24,Canada,1,2,6,Sompal Kami,.,0,Away
9/16/24,Canada,1,3,1,Karan KC,.,0,Away
9/16/24,Canada,1,3,2,Karan KC,.,0,Away
9/16/24,Canada,1,3,3,Karan KC,.,0,Away
9/16/24,Canada,1,3,4,Karan KC,1,1,Away
9/16/24,Canada,1,3,5,Karan KC,.,0,Away
9/16/24,Canada,1,3,6,Karan KC,.,0,Away
9/16/24,Canada,1,4,1,Sompal Kami,.,0,Away
9/16/24,Canada,1,4,2,Sompal Kami,.,0,Away
9/16/24,Canada,1,4,3,Sompal Kami,.,0,Away
9/16/24,Canada,1,4,4,Sompal Kami,.,0,Away
9/16/24,Canada,1,4,5,Sompal Kami,.,0,Away
9/16/24,Canada,1,4,6,Sompal Kami,1,1,Away
9/16/24,Canada,1,5,1,Karan KC,.,0,Away
9/16/24,Canada,1,5,2,Karan KC,.,0,Away
9/16/24,Canada,1,5,3,Karan KC,.,0,Away
9/16/24,Canada,1,5,4,Karan KC,.,0,Away
9/16/24,Canada,1,5,5,Karan KC,.,0,Away
9/16/24,Canada,1,5,6,Karan KC,.,0,Away
9/16/24,Canada,1,6,1,Sompal Kami,.,0,Away
9/16/24,Canada,1,6,2,Sompal Kami,.,0,Away
9/16/24,Canada,1,6,3,Sompal Kami,4,4,Away
9/16/24,Canada,1,6,4,Sompal Kami,.,0,Away
9/16/24,Canada,1,6,5,Sompal Kami,1,1,Away
9/16/24,Canada,1,6,6,Sompal Kami,.,0,Away
9/16/24,Canada,1,7,1,Lalit Rajbanshi,W,0,Away
9/16/24,Canada,1,7,2,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,7,3,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,7,4,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,7,5,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,7,6,Lalit Rajbanshi,1,1,Away
9/16/24,Canada,1,8,1,Karan KC,1,1,Away
9/16/24,Canada,1,8,2,Karan KC,.,0,Away
9/16/24,Canada,1,8,3,Karan KC,.,0,Away
9/16/24,Canada,1,8,4,Karan KC,.,0,Away
9/16/24,Canada,1,8,5,Karan KC,.,0,Away
9/16/24,Canada,1,8,6,Karan KC,2,2,Away
9/16/24,Canada,1,9,1,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,9,2,Lalit Rajbanshi,6,6,Away
9/16/24,Canada,1,9,3,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,9,4,Lalit Rajbanshi,1,1,Away
9/16/24,Canada,1,9,5,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,9,6,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,10,1,Karan KC,.,0,Away
9/16/24,Canada,1,10,2,Karan KC,1,1,Away
9/16/24,Canada,1,10,3,Karan KC,.,0,Away
9/16/24,Canada,1,10,4,Karan KC,4,4,Away
9/16/24,Canada,1,10,5,Karan KC,.,0,Away
9/16/24,Canada,1,10,6,Karan KC,.,0,Away
9/16/24,Canada,1,11,1,Sandeep Lamichhane,1,1,Away
9/16/24,Canada,1,11,2,Sandeep Lamichhane,.,0,Away
9/16/24,Canada,1,11,3,Sandeep Lamichhane,.,0,Away
9/16/24,Canada,1,11,4,Sandeep Lamichhane,1,1,Away
9/16/24,Canada,1,11,5,Sandeep Lamichhane,2nb,2,Away
9/16/24,Canada,1,11,5,Sandeep Lamichhane,1w,1,Away
9/16/24,Canada,1,11,5,Sandeep Lamichhane,4,4,Away
9/16/24,Canada,1,11,6,Sandeep Lamichhane,1,1,Away
9/16/24,Canada,1,12,1,Gulsan Jha,1w,1,Away
9/16/24,Canada,1,12,1,Gulsan Jha,1,1,Away
9/16/24,Canada,1,12,2,Gulsan Jha,.,0,Away
9/16/24,Canada,1,12,3,Gulsan Jha,.,0,Away
9/16/24,Canada,1,12,4,Gulsan Jha,1,1,Away
9/16/24,Canada,1,12,5,Gulsan Jha,.,0,Away
9/16/24,Canada,1,12,6,Gulsan Jha,.,0,Away
9/16/24,Canada,1,13,1,Sandeep Lamichhane,.,0,Away
9/16/24,Canada,1,13,2,Sandeep Lamichhane,.,0,Away
9/16/24,Canada,1,13,3,Sandeep Lamichhane,.,0,Away
9/16/24,Canada,1,13,4,Sandeep Lamichhane,.,0,Away
9/16/24,Canada,1,13,5,Sandeep Lamichhane,.,0,Away
9/16/24,Canada,1,13,6,Sandeep Lamichhane,1,1,Away
9/16/24,Canada,1,14,1,Gulsan Jha,.,0,Away
9/16/24,Canada,1,14,2,Gulsan Jha,.,0,Away
9/16/24,Canada,1,14,3,Gulsan Jha,2w,2,Away
9/16/24,Canada,1,14,3,Gulsan Jha,.,0,Away
9/16/24,Canada,1,14,4,Gulsan Jha,1,1,Away
9/16/24,Canada,1,14,5,Gulsan Jha,.,0,Away
9/16/24,Canada,1,14,6,Gulsan Jha,.,0,Away
9/16/24,Canada,1,15,1,Sandeep Lamichhane,.,0,Away
9/16/24,Canada,1,15,2,Sandeep Lamichhane,1,1,Away
9/16/24,Canada,1,15,3,Sandeep Lamichhane,1,1,Away
9/16/24,Canada,1,15,4,Sandeep Lamichhane,1,1,Away
9/16/24,Canada,1,15,5,Sandeep Lamichhane,.,0,Away
9/16/24,Canada,1,15,6,Sandeep Lamichhane,.,0,Away
9/16/24,Canada,1,16,1,Gulsan Jha,1w,1,Away
9/16/24,Canada,1,16,1,Gulsan Jha,.,0,Away
9/16/24,Canada,1,16,2,Gulsan Jha,.,0,Away
9/16/24,Canada,1,16,3,Gulsan Jha,1w,1,Away
9/16/24,Canada,1,16,3,Gulsan Jha,.,0,Away
9/16/24,Canada,1,16,4,Gulsan Jha,1,1,Away
9/16/24,Canada,1,16,5,Gulsan Jha,1,1,Away
9/16/24,Canada,1,16,6,Gulsan Jha,.,0,Away
9/16/24,Canada,1,17,1,Sandeep Lamichhane,.,0,Away
9/16/24,Canada,1,17,2,Sandeep Lamichhane,1,1,Away
9/16/24,Canada,1,17,3,Sandeep Lamichhane,1,1,Away
9/16/24,Canada,1,17,4,Sandeep Lamichhane,.,0,Away
9/16/24,Canada,1,17,5,Sandeep Lamichhane,W,0,Away
9/16/24,Canada,1,17,6,Sandeep Lamichhane,1,1,Away
9/16/24,Canada,1,18,1,Kushal Malla,.,0,Away
9/16/24,Canada,1,18,2,Kushal Malla,.,0,Away
9/16/24,Canada,1,18,3,Kushal Malla,.,0,Away
9/16/24,Canada,1,18,4,Kushal Malla,1,1,Away
9/16/24,Canada,1,18,5,Kushal Malla,.,0,Away
9/16/24,Canada,1,18,6,Kushal Malla,.,0,Away
9/16/24,Canada,1,19,1,Sandeep Lamichhane,.,0,Away
9/16/24,Canada,1,19,2,Sandeep Lamichhane,1,1,Away
9/16/24,Canada,1,19,3,Sandeep Lamichhane,.,0,Away
9/16/24,Canada,1,19,4,Sandeep Lamichhane,1w,1,Away
9/16/24,Canada,1,19,4,Sandeep Lamichhane,1,1,Away
9/16/24,Canada,1,19,5,Sandeep Lamichhane,.,0,Away
9/16/24,Canada,1,19,6,Sandeep Lamichhane,1,1,Away
9/16/24,Canada,1,20,1,Kushal Malla,1,1,Away
9/16/24,Canada,1,20,2,Kushal Malla,1,1,Away
9/16/24,Canada,1,20,3,Kushal Malla,.,0,Away
9/16/24,Canada,1,20,4,Kushal Malla,1,1,Away
9/16/24,Canada,1,20,5,Kushal Malla,.,0,Away
9/16/24,Canada,1,20,6,Kushal Malla,1,1,Away
9/16/24,Canada,1,21,1,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,21,2,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,21,3,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,21,4,Lalit Rajbanshi,1,1,Away
9/16/24,Canada,1,21,5,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,21,6,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,22,1,Kushal Malla,.,0,Away
9/16/24,Canada,1,22,2,Kushal Malla,.,0,Away
9/16/24,Canada,1,22,3,Kushal Malla,.,0,Away
9/16/24,Canada,1,22,4,Kushal Malla,4,4,Away
9/16/24,Canada,1,22,5,Kushal Malla,1,1,Away
9/16/24,Canada,1,22,6,Kushal Malla,.,0,Away
9/16/24,Canada,1,23,1,Lalit Rajbanshi,1,1,Away
9/16/24,Canada,1,23,2,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,23,3,Lalit Rajbanshi,1,1,Away
9/16/24,Canada,1,23,4,Lalit Rajbanshi,4,4,Away
9/16/24,Canada,1,23,5,Lalit Rajbanshi,1,1,Away
9/16/24,Canada,1,23,6,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,24,1,Sompal Kami,.,0,Away
9/16/24,Canada,1,24,2,Sompal Kami,1lb,1,Away
9/16/24,Canada,1,24,3,Sompal Kami,.,0,Away
9/16/24,Canada,1,24,4,Sompal Kami,1,1,Away
9/16/24,Canada,1,24,5,Sompal Kami,.,0,Away
9/16/24,Canada,1,24,6,Sompal Kami,.,0,Away
9/16/24,Canada,1,25,1,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,25,2,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,25,3,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,25,4,Lalit Rajbanshi,1w,1,Away
9/16/24,Canada,1,25,4,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,25,5,Lalit Rajbanshi,1,1,Away
9/16/24,Canada,1,25,6,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,26,1,Sompal Kami,.,0,Away
9/16/24,Canada,1,26,2,Sompal Kami,.,0,Away
9/16/24,Canada,1,26,3,Sompal Kami,1,1,Away
9/16/24,Canada,1,26,4,Sompal Kami,1,1,Away
9/16/24,Canada,1,26,5,Sompal Kami,1,1,Away
9/16/24,Canada,1,26,6,Sompal Kami,.,0,Away
9/16/24,Canada,1,27,1,Lalit Rajbanshi,1w,1,Away
9/16/24,Canada,1,27,1,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,27,2,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,27,3,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,27,4,Lalit Rajbanshi,1,1,Away
9/16/24,Canada,1,27,5,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,27,6,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,28,1,Sompal Kami,1,1,Away
9/16/24,Canada,1,28,2,Sompal Kami,2,2,Away
9/16/24,Canada,1,28,3,Sompal Kami,.,0,Away
9/16/24,Canada,1,28,4,Sompal Kami,5,5,Away
9/16/24,Canada,1,28,5,Sompal Kami,.,0,Away
9/16/24,Canada,1,28,6,Sompal Kami,1,1,Away
9/16/24,Canada,1,29,1,Sandeep Lamichhane,.,0,Away
9/16/24,Canada,1,29,2,Sandeep Lamichhane,.,0,Away
9/16/24,Canada,1,29,3,Sandeep Lamichhane,.,0,Away
9/16/24,Canada,1,29,4,Sandeep Lamichhane,1,1,Away
9/16/24,Canada,1,29,5,Sandeep Lamichhane,1,1,Away
9/16/24,Canada,1,29,6,Sandeep Lamichhane,1,1,Away
9/16/24,Canada,1,30,1,Rohit Paudel,.,0,Away
9/16/24,Canada,1,30,2,Rohit Paudel,1,1,Away
9/16/24,Canada,1,30,3,Rohit Paudel,1,1,Away
9/16/24,Canada,1,30,4,Rohit Paudel,1,1,Away
9/16/24,Canada,1,30,5,Rohit Paudel,.,0,Away
9/16/24,Canada,1,30,6,Rohit Paudel,1,1,Away
9/16/24,Canada,1,31,1,Sandeep Lamichhane,.,0,Away
9/16/24,Canada,1,31,2,Sandeep Lamichhane,1,1,Away
9/16/24,Canada,1,31,3,Sandeep Lamichhane,.,0,Away
9/16/24,Canada,1,31,4,Sandeep Lamichhane,.,0,Away
9/16/24,Canada,1,31,5,Sandeep Lamichhane,4,4,Away
9/16/24,Canada,1,31,6,Sandeep Lamichhane,.,0,Away
9/16/24,Canada,1,32,1,Lalit Rajbanshi,1,1,Away
9/16/24,Canada,1,32,2,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,32,3,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,32,4,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,32,5,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,32,6,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,33,1,Gulsan Jha,W,0,Away
9/16/24,Canada,1,33,2,Gulsan Jha,.,0,Away
9/16/24,Canada,1,33,3,Gulsan Jha,.,0,Away
9/16/24,Canada,1,33,4,Gulsan Jha,1,1,Away
9/16/24,Canada,1,33,5,Gulsan Jha,1w,1,Away
9/16/24,Canada,1,33,5,Gulsan Jha,1,1,Away
9/16/24,Canada,1,33,6,Gulsan Jha,1,1,Away
9/16/24,Canada,1,34,1,Rohit Paudel,.,0,Away
9/16/24,Canada,1,34,2,Rohit Paudel,4,4,Away
9/16/24,Canada,1,34,3,Rohit Paudel,1,1,Away
9/16/24,Canada,1,34,4,Rohit Paudel,1,1,Away
9/16/24,Canada,1,34,5,Rohit Paudel,1,1,Away
9/16/24,Canada,1,34,6,Rohit Paudel,.,0,Away
9/16/24,Canada,1,35,1,Gulsan Jha,.,0,Away
9/16/24,Canada,1,35,2,Gulsan Jha,1,1,Away
9/16/24,Canada,1,35,3,Gulsan Jha,.,0,Away
9/16/24,Canada,1,35,4,Gulsan Jha,1,1,Away
9/16/24,Canada,1,35,5,Gulsan Jha,1,1,Away
9/16/24,Canada,1,35,6,Gulsan Jha,1,1,Away
9/16/24,Canada,1,36,1,Dipendra Singh Airee,.,0,Away
9/16/24,Canada,1,36,2,Dipendra Singh Airee,1,1,Away
9/16/24,Canada,1,36,3,Dipendra Singh Airee,1W,1,Away
9/16/24,Canada,1,36,4,Dipendra Singh Airee,1,1,Away
9/16/24,Canada,1,36,5,Dipendra Singh Airee,1,1,Away
9/16/24,Canada,1,36,6,Dipendra Singh Airee,.,0,Away
9/16/24,Canada,1,37,1,Rohit Paudel,1,1,Away
9/16/24,Canada,1,37,2,Rohit Paudel,.,0,Away
9/16/24,Canada,1,37,3,Rohit Paudel,1,1,Away
9/16/24,Canada,1,37,4,Rohit Paudel,1,1,Away
9/16/24,Canada,1,37,5,Rohit Paudel,2,2,Away
9/16/24,Canada,1,37,6,Rohit Paudel,W,0,Away
9/16/24,Canada,1,38,1,Dipendra Singh Airee,1,1,Away
9/16/24,Canada,1,38,2,Dipendra Singh Airee,.,0,Away
9/16/24,Canada,1,38,3,Dipendra Singh Airee,.,0,Away
9/16/24,Canada,1,38,4,Dipendra Singh Airee,.,0,Away
9/16/24,Canada,1,38,5,Dipendra Singh Airee,.,0,Away
9/16/24,Canada,1,38,6,Dipendra Singh Airee,2,2,Away
9/16/24,Canada,1,39,1,Rohit Paudel,1,1,Away
9/16/24,Canada,1,39,2,Rohit Paudel,1,1,Away
9/16/24,Canada,1,39,3,Rohit Paudel,4,4,Away
9/16/24,Canada,1,39,4,Rohit Paudel,1,1,Away
9/16/24,Canada,1,39,5,Rohit Paudel,1,1,Away
9/16/24,Canada,1,39,6,Rohit Paudel,.,0,Away
9/16/24,Canada,1,40,1,Dipendra Singh Airee,.,0,Away
9/16/24,Canada,1,40,2,Dipendra Singh Airee,.,0,Away
9/16/24,Canada,1,40,3,Dipendra Singh Airee,4,4,Away
9/16/24,Canada,1,40,4,Dipendra Singh Airee,1,1,Away
9/16/24,Canada,1,40,5,Dipendra Singh Airee,.,0,Away
9/16/24,Canada,1,40,6,Dipendra Singh Airee,.,0,Away
9/16/24,Canada,1,41,1,Sandeep Lamichhane,.,0,Away
9/16/24,Canada,1,41,2,Sandeep Lamichhane,4,4,Away
9/16/24,Canada,1,41,3,Sandeep Lamichhane,.,0,Away
9/16/24,Canada,1,41,4,Sandeep Lamichhane,6,6,Away
9/16/24,Canada,1,41,5,Sandeep Lamichhane,1,1,Away
9/16/24,Canada,1,41,6,Sandeep Lamichhane,.,0,Away
9/16/24,Canada,1,42,1,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,42,2,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,42,3,Lalit Rajbanshi,1,1,Away
9/16/24,Canada,1,42,4,Lalit Rajbanshi,1,1,Away
9/16/24,Canada,1,42,5,Lalit Rajbanshi,2,2,Away
9/16/24,Canada,1,42,6,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,43,1,Sandeep Lamichhane,1,1,Away
9/16/24,Canada,1,43,2,Sandeep Lamichhane,.,0,Away
9/16/24,Canada,1,43,3,Sandeep Lamichhane,.,0,Away
9/16/24,Canada,1,43,4,Sandeep Lamichhane,.,0,Away
9/16/24,Canada,1,43,5,Sandeep Lamichhane,6,6,Away
9/16/24,Canada,1,43,6,Sandeep Lamichhane,1,1,Away
9/16/24,Canada,1,44,1,Lalit Rajbanshi,W,0,Away
9/16/24,Canada,1,44,2,Lalit Rajbanshi,2,2,Away
9/16/24,Canada,1,44,3,Lalit Rajbanshi,1,1,Away
9/16/24,Canada,1,44,4,Lalit Rajbanshi,.,0,Away
9/16/24,Canada,1,44,5,Lalit Rajbanshi,1,1,Away
9/16/24,Canada,1,44,6,Lalit Rajbanshi,3,3,Away
9/16/24,Canada,1,45,1,Dipendra Singh Airee,1lb,1,Away
9/16/24,Canada,1,45,2,Dipendra Singh Airee,1,1,Away
9/16/24,Canada,1,45,3,Dipendra Singh Airee,1,1,Away
9/16/24,Canada,1,45,4,Dipendra Singh Airee,1,1,Away
9/16/24,Canada,1,45,5,Dipendra Singh Airee,1,1,Away
9/16/24,Canada,1,45,6,Dipendra Singh Airee,.,0,Away
9/16/24,Canada,1,46,1,Rohit Paudel,4,4,Away
9/16/24,Canada,1,46,2,Rohit Paudel,.,0,Away
9/16/24,Canada,1,46,3,Rohit Paudel,1,1,Away
9/16/24,Canada,1,46,4,Rohit Paudel,6,6,Away
9/16/24,Canada,1,46,5,Rohit Paudel,2,2,Away
9/16/24,Canada,1,46,6,Rohit Paudel,6,6,Away
9/16/24,Canada,1,47,1,Dipendra Singh Airee,2,2,Away
9/16/24,Canada,1,47,2,Dipendra Singh Airee,1,1,Away
9/16/24,Canada,1,47,3,Dipendra Singh Airee,6,6,Away
9/16/24,Canada,1,47,4,Dipendra Singh Airee,1,1,Away
9/16/24,Canada,1,47,5,Dipendra Singh Airee,1,1,Away
9/16/24,Canada,1,47,6,Dipendra Singh Airee,6,6,Away
9/16/24,Canada,1,48,1,Sompal Kami,W,0,Away
9/16/24,Canada,1,48,2,Sompal Kami,.,0,Away
9/16/24,Canada,1,48,3,Sompal Kami,2,2,Away
9/16/24,Canada,1,48,4,Sompal Kami,1,1,Away
9/16/24,Canada,1,48,5,Sompal Kami,4,4,Away
9/16/24,Canada,1,48,6,Sompal Kami,6,6,Away
9/16/24,Canada,1,49,1,Karan KC,6,6,Away
9/16/24,Canada,1,49,2,Karan KC,1lb,1,Away
9/16/24,Canada,1,49,3,Karan KC,1,1,Away
9/16/24,Canada,1,49,4,Karan KC,1,1,Away
9/16/24,Canada,1,49,5,Karan KC,.,0,Away
9/16/24,Canada,1,49,6,Karan KC,6,6,Away
9/16/24,Canada,1,50,1,Sompal Kami,1b,1,Away
9/16/24,Canada,1,50,2,Sompal Kami,2,2,Away
9/16/24,Canada,1,50,3,Sompal Kami,.,0,Away
9/16/24,Canada,1,50,4,Sompal Kami,1,1,Away
9/16/24,Canada,1,50,5,Sompal Kami,W,0,Away
9/16/24,Canada,1,50,6,Sompal Kami,1b,1,Away
9/18/24,Oman,2,1,1,Karan KC,1,1,Away
9/18/24,Oman,2,1,2,Karan KC,.,0,Away
9/18/24,Oman,2,1,3,Karan KC,.,0,Away
9/18/24,Oman,2,1,4,Karan KC,1,1,Away
9/18/24,Oman,2,1,5,Karan KC,1,1,Away
9/18/24,Oman,2,1,6,Karan KC,.,0,Away
9/18/24,Oman,2,2,1,Sompal Kami,1,1,Away
9/18/24,Oman,2,2,2,Sompal Kami,.,0,Away
9/18/24,Oman,2,2,3,Sompal Kami,3,3,Away
9/18/24,Oman,2,2,4,Sompal Kami,.,0,Away
9/18/24,Oman,2,2,5,Sompal Kami,.,0,Away
9/18/24,Oman,2,2,6,Sompal Kami,.,0,Away
9/18/24,Oman,2,3,1,Karan KC,.,0,Away
9/18/24,Oman,2,3,2,Karan KC,.,0,Away
9/18/24,Oman,2,3,3,Karan KC,.,0,Away
9/18/24,Oman,2,3,4,Karan KC,1,1,Away
9/18/24,Oman,2,3,5,Karan KC,1,1,Away
9/18/24,Oman,2,3,6,Karan KC,2,2,Away
9/18/24,Oman,2,4,1,Sompal Kami,.,0,Away
9/18/24,Oman,2,4,2,Sompal Kami,.,0,Away
9/18/24,Oman,2,4,3,Sompal Kami,4,4,Away
9/18/24,Oman,2,4,4,Sompal Kami,.,0,Away
9/18/24,Oman,2,4,5,Sompal Kami,.,0,Away
9/18/24,Oman,2,4,6,Sompal Kami,.,0,Away
9/18/24,Oman,2,5,1,Karan KC,.,0,Away
9/18/24,Oman,2,5,2,Karan KC,1,1,Away
9/18/24,Oman,2,5,3,Karan KC,.,0,Away
9/18/24,Oman,2,5,4,Karan KC,.,0,Away
9/18/24,Oman,2,5,5,Karan KC,.,0,Away
9/18/24,Oman,2,5,6,Karan KC,.,0,Away
9/18/24,Oman,2,6,1,Sompal Kami,.,0,Away
9/18/24,Oman,2,6,2,Sompal Kami,2,2,Away
9/18/24,Oman,2,6,3,Sompal Kami,2,2,Away
9/18/24,Oman,2,6,4,Sompal Kami,.,0,Away
9/18/24,Oman,2,6,5,Sompal Kami,6,6,Away
9/18/24,Oman,2,6,6,Sompal Kami,.,0,Away
9/18/24,Oman,2,7,1,Karan KC,.,0,Away
9/18/24,Oman,2,7,2,Karan KC,.,0,Away
9/18/24,Oman,2,7,3,Karan KC,2,2,Away
9/18/24,Oman,2,7,4,Karan KC,.,0,Away
9/18/24,Oman,2,7,5,Karan KC,.,0,Away
9/18/24,Oman,2,7,6,Karan KC,4,4,Away
9/18/24,Oman,2,8,1,Sompal Kami,1,1,Away
9/18/24,Oman,2,8,2,Sompal Kami,.,0,Away
9/18/24,Oman,2,8,3,Sompal Kami,4,4,Away
9/18/24,Oman,2,8,4,Sompal Kami,.,0,Away
9/18/24,Oman,2,8,5,Sompal Kami,.,0,Away
9/18/24,Oman,2,8,6,Sompal Kami,2,2,Away
9/18/24,Oman,2,9,1,Lalit Rajbanshi,1,1,Away
9/18/24,Oman,2,9,2,Lalit Rajbanshi,.,0,Away
9/18/24,Oman,2,9,3,Lalit Rajbanshi,.,0,Away
9/18/24,Oman,2,9,4,Lalit Rajbanshi,.,0,Away
9/18/24,Oman,2,9,5,Lalit Rajbanshi,.,0,Away
9/18/24,Oman,2,9,6,Lalit Rajbanshi,.,0,Away
9/18/24,Oman,2,10,1,Gulsan Jha,.,0,Away
9/18/24,Oman,2,10,2,Gulsan Jha,4,4,Away
9/18/24,Oman,2,10,3,Gulsan Jha,4,4,Away
9/18/24,Oman,2,10,4,Gulsan Jha,.,0,Away
9/18/24,Oman,2,10,5,Gulsan Jha,2,2,Away
9/18/24,Oman,2,10,6,Gulsan Jha,.,0,Away
9/18/24,Oman,2,11,1,Lalit Rajbanshi,1,1,Away
9/18/24,Oman,2,11,2,Lalit Rajbanshi,1,1,Away
9/18/24,Oman,2,11,3,Lalit Rajbanshi,1,1,Away
9/18/24,Oman,2,11,4,Lalit Rajbanshi,.,0,Away
9/18/24,Oman,2,11,5,Lalit Rajbanshi,.,0,Away
9/18/24,Oman,2,11,6,Lalit Rajbanshi,.,0,Away
9/18/24,Oman,2,12,1,Gulsan Jha,1,1,Away
9/18/24,Oman,2,12,2,Gulsan Jha,1,1,Away
9/18/24,Oman,2,12,3,Gulsan Jha,.,0,Away
9/18/24,Oman,2,12,4,Gulsan Jha,1,1,Away
9/18/24,Oman,2,12,5,Gulsan Jha,.,0,Away
9/18/24,Oman,2,12,6,Gulsan Jha,4,4,Away
9/18/24,Oman,2,13,1,Sandeep Lamichhane,2,2,Away
9/18/24,Oman,2,13,2,Sandeep Lamichhane,4,4,Away
9/18/24,Oman,2,13,3,Sandeep Lamichhane,1,1,Away
9/18/24,Oman,2,13,4,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,13,5,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,13,6,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,14,1,Aarif Sheikh,1,1,Away
9/18/24,Oman,2,14,2,Aarif Sheikh,2,2,Away
9/18/24,Oman,2,14,3,Aarif Sheikh,.,0,Away
9/18/24,Oman,2,14,4,Aarif Sheikh,.,0,Away
9/18/24,Oman,2,14,5,Aarif Sheikh,1,1,Away
9/18/24,Oman,2,14,6,Aarif Sheikh,.,0,Away
9/18/24,Oman,2,15,1,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,15,2,Sandeep Lamichhane,1,1,Away
9/18/24,Oman,2,15,3,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,15,4,Sandeep Lamichhane,1,1,Away
9/18/24,Oman,2,15,5,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,15,6,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,16,1,Aarif Sheikh,1,1,Away
9/18/24,Oman,2,16,2,Aarif Sheikh,.,0,Away
9/18/24,Oman,2,16,3,Aarif Sheikh,.,0,Away
9/18/24,Oman,2,16,4,Aarif Sheikh,1,1,Away
9/18/24,Oman,2,16,5,Aarif Sheikh,.,0,Away
9/18/24,Oman,2,16,6,Aarif Sheikh,.,0,Away
9/18/24,Oman,2,17,1,Sandeep Lamichhane,W,0,Away
9/18/24,Oman,2,17,2,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,17,3,Sandeep Lamichhane,4,4,Away
9/18/24,Oman,2,17,4,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,17,5,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,17,6,Sandeep Lamichhane,1,1,Away
9/18/24,Oman,2,18,1,Aarif Sheikh,.,0,Away
9/18/24,Oman,2,18,2,Aarif Sheikh,1,1,Away
9/18/24,Oman,2,18,3,Aarif Sheikh,1,1,Away
9/18/24,Oman,2,18,4,Aarif Sheikh,.,0,Away
9/18/24,Oman,2,18,5,Aarif Sheikh,.,0,Away
9/18/24,Oman,2,18,6,Aarif Sheikh,1,1,Away
9/18/24,Oman,2,19,1,Sandeep Lamichhane,1,1,Away
9/18/24,Oman,2,19,2,Sandeep Lamichhane,1,1,Away
9/18/24,Oman,2,19,3,Sandeep Lamichhane,4,4,Away
9/18/24,Oman,2,19,4,Sandeep Lamichhane,4,4,Away
9/18/24,Oman,2,19,5,Sandeep Lamichhane,1,1,Away
9/18/24,Oman,2,19,6,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,20,1,Aarif Sheikh,1,1,Away
